clase,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
0,0.0,0.0,-0.0897538959980011,-0.0379488468170166,-0.15818461775779724,-0.11865085363388062,-0.19643813371658325,-0.19411784410476685,-0.20726829767227173,-0.28435271978378296,-0.11646535992622375,-0.2811686396598816,-0.13666698336601257,-0.39605867862701416,-0.1592274010181427,-0.4096679091453552,-0.16738584637641907,-0.3617189824581146,-0.06243827939033508,-0.2999308109283447,-0.06240960955619812,-0.4452616572380066,-0.0875231921672821,-0.4396069645881653,-0.1022498607635498,-0.3672323226928711,-0.0068625807762146,-0.29498958587646484,0.0042844414710998535,-0.4218018352985382,-0.02617722749710083,-0.4298080801963806,-0.046211838722229004,-0.3608437776565552,0.05147320032119751,-0.2670336961746216,0.0731779932975769,-0.36852991580963135,0.05334705114364624,-0.3917030990123749,0.030907928943634033,-0.34740114212036133
0,0.0,0.0,-0.08673438429832458,-0.03812628984451294,-0.1552579700946808,-0.11684441566467285,-0.19438660144805908,-0.19105738401412964,-0.2059236764907837,-0.282012939453125,-0.11337792873382568,-0.27995115518569946,-0.1329684853553772,-0.3928438723087311,-0.15805339813232422,-0.40580910444259644,-0.1686078906059265,-0.36093106865882874,-0.059892475605010986,-0.2992231249809265,-0.060174763202667236,-0.44446390867233276,-0.08833250403404236,-0.43789011240005493,-0.10504204034805298,-0.36688947677612305,-0.005604207515716553,-0.29407262802124023,0.006408989429473877,-0.42010751366615295,-0.02553611993789673,-0.4274064898490906,-0.04612743854522705,-0.36071640253067017,0.05182117223739624,-0.26437318325042725,0.07323503494262695,-0.3653905689716339,0.05269825458526611,-0.3886984586715698,0.030089259147644043,-0.3460339307785034
0,0.0,0.0,-0.08995988965034485,-0.03736233711242676,-0.159706711769104,-0.11864566802978516,-0.19824063777923584,-0.19410067796707153,-0.2084512710571289,-0.28411996364593506,-0.11751675605773926,-0.2829001545906067,-0.13692575693130493,-0.3946569561958313,-0.16209053993225098,-0.40675920248031616,-0.17335879802703857,-0.3607894778251648,-0.06379613280296326,-0.30159324407577515,-0.06501400470733643,-0.4447728395462036,-0.0923580527305603,-0.43810027837753296,-0.10755729675292969,-0.3660922646522522,-0.008709609508514404,-0.2961033582687378,0.002131521701812744,-0.42281660437583923,-0.029293835163116455,-0.4305960536003113,-0.04879850149154663,-0.3627293109893799,0.04952573776245117,-0.2670454978942871,0.06950271129608154,-0.3696340322494507,0.04809749126434326,-0.3931373953819275,0.02532351016998291,-0.34953516721725464
0,0.0,0.0,-0.08734768629074097,-0.03653407096862793,-0.1576853096485138,-0.1162446141242981,-0.19708511233329773,-0.19088542461395264,-0.20803648233413696,-0.28203243017196655,-0.1173011064529419,-0.2799486517906189,-0.13910675048828125,-0.39198845624923706,-0.1632448434829712,-0.4053175449371338,-0.1722484827041626,-0.36066102981567383,-0.06318521499633789,-0.29907721281051636,-0.06571900844573975,-0.4441678524017334,-0.09297025203704834,-0.43639227747917175,-0.1075170636177063,-0.3646732568740845,-0.00821375846862793,-0.29397159814834595,0.0014150142669677734,-0.42192327976226807,-0.030769407749176025,-0.42731305956840515,-0.049933284521102905,-0.359402060508728,0.05045241117477417,-0.26457417011260986,0.06977212429046631,-0.36860883235931396,0.048038482666015625,-0.392216295003891,0.02541530132293701,-0.34958261251449585
0,0.0,0.0,-0.08852577209472656,-0.03581947088241577,-0.1583191156387329,-0.11594283580780029,-0.19514337182044983,-0.19131720066070557,-0.2085053026676178,-0.2818116545677185,-0.11844044923782349,-0.27925318479537964,-0.1389651894569397,-0.3929634094238281,-0.1634458303451538,-0.4023756980895996,-0.1734357476234436,-0.35569941997528076,-0.06356623768806458,-0.29754358530044556,-0.06494784355163574,-0.44385600090026855,-0.09354919195175171,-0.43220990896224976,-0.10852104425430298,-0.35901135206222534,-0.008438289165496826,-0.2912132143974304,0.001905977725982666,-0.4190313220024109,-0.03167694807052612,-0.42242252826690674,-0.05091273784637451,-0.3547808527946472,0.050084054470062256,-0.26083624362945557,0.06994020938873291,-0.36499321460723877,0.04768091440200806,-0.38697201013565063,0.025434017181396484,-0.3436078429222107
0,0.0,0.0,-0.08869367837905884,-0.03776371479034424,-0.15883326530456543,-0.11806106567382812,-0.19718438386917114,-0.19277149438858032,-0.20836657285690308,-0.28328919410705566,-0.11739367246627808,-0.2806892991065979,-0.13908427953720093,-0.3926709294319153,-0.16276034712791443,-0.40283265709877014,-0.17136341333389282,-0.3574615716934204,-0.06333500146865845,-0.2996097803115845,-0.0650453269481659,-0.4445815980434418,-0.09292030334472656,-0.4331841468811035,-0.10720187425613403,-0.36053919792175293,-0.00862574577331543,-0.29405707120895386,0.0019878745079040527,-0.4188525676727295,-0.03185868263244629,-0.422454833984375,-0.051598429679870605,-0.35610878467559814,0.04906338453292847,-0.26459717750549316,0.07013547420501709,-0.367203950881958,0.04746824502944946,-0.3880321681499481,0.02503800392150879,-0.3439450263977051
0,0.0,0.0,-0.08853992819786072,-0.03521931171417236,-0.1571199595928192,-0.11642301082611084,-0.19335049390792847,-0.1911640763282776,-0.20643630623817444,-0.28112131357192993,-0.11735773086547852,-0.27796387672424316,-0.13750037550926208,-0.3934318721294403,-0.16048377752304077,-0.3987584412097931,-0.16726291179656982,-0.34776681661605835,-0.06262248754501343,-0.2955838441848755,-0.06499114632606506,-0.44301319122314453,-0.09213703870773315,-0.4272618293762207,-0.10462361574172974,-0.35241973400115967,-0.00746917724609375,-0.2893463969230652,0.0028901100158691406,-0.41713133454322815,-0.02924400568008423,-0.41941338777542114,-0.04663419723510742,-0.35191768407821655,0.051362812519073486,-0.25993210077285767,0.07131433486938477,-0.36360493302345276,0.04968482255935669,-0.3834705352783203,0.02866417169570923,-0.3389408588409424
0,0.0,0.0,-0.08753243088722229,-0.036669373512268066,-0.1553744673728943,-0.11696147918701172,-0.19188055396080017,-0.1912882924079895,-0.20723527669906616,-0.28111547231674194,-0.11702790856361389,-0.27968305349349976,-0.13946542143821716,-0.390709787607193,-0.1613994836807251,-0.40054410696029663,-0.1670703887939453,-0.35452306270599365,-0.062109678983688354,-0.2982730269432068,-0.06441259384155273,-0.44225630164146423,-0.08921077847480774,-0.4295058846473694,-0.10035613179206848,-0.3578382134437561,-0.007088184356689453,-0.2920032739639282,0.003781139850616455,-0.4160920977592468,-0.028020501136779785,-0.4185361862182617,-0.04563447833061218,-0.35224777460098267,0.05051755905151367,-0.26203882694244385,0.07059144973754883,-0.36567622423171997,0.048159778118133545,-0.3859465718269348,0.02666527032852173,-0.34158194065093994
0,0.0,0.0,-0.08656936883926392,-0.03847193717956543,-0.15442857146263123,-0.11854714155197144,-0.19120925664901733,-0.1931481957435608,-0.2057182788848877,-0.28189051151275635,-0.11578679084777832,-0.28188616037368774,-0.13848724961280823,-0.39299315214157104,-0.15838104486465454,-0.4032844305038452,-0.16280901432037354,-0.35564059019088745,-0.06115657091140747,-0.30089837312698364,-0.06370431184768677,-0.44356971979141235,-0.08730459213256836,-0.43460026383399963,-0.09811288118362427,-0.36353927850723267,-0.006361424922943115,-0.2947986125946045,0.003635227680206299,-0.41966789960861206,-0.02610313892364502,-0.4237070083618164,-0.04318583011627197,-0.357222318649292,0.05151110887527466,-0.26502376794815063,0.0717734694480896,-0.3675544261932373,0.05129873752593994,-0.38852906227111816,0.030330955982208252,-0.34505772590637207
0,0.0,0.0,-0.08675551414489746,-0.03866255283355713,-0.15532749891281128,-0.11809378862380981,-0.19402575492858887,-0.19374847412109375,-0.20538559556007385,-0.2848159670829773,-0.11733376979827881,-0.27920228242874146,-0.14099818468093872,-0.3890272378921509,-0.15894711017608643,-0.4018729329109192,-0.16155511140823364,-0.3548612594604492,-0.06290355324745178,-0.2999556064605713,-0.0649271011352539,-0.44029855728149414,-0.08603274822235107,-0.4372352361679077,-0.09641122817993164,-0.3690406084060669,-0.00801175832748413,-0.2936721444129944,0.002188384532928467,-0.4175257682800293,-0.02502959966659546,-0.4244566857814789,-0.041746318340301514,-0.35850638151168823,0.049568116664886475,-0.26335036754608154,0.07015448808670044,-0.3647845387458801,0.0510825514793396,-0.3856543302536011,0.031002938747406006,-0.3407084345817566
0,0.0,0.0,-0.08599710464477539,-0.03937429189682007,-0.1538410186767578,-0.11951297521591187,-0.1904768943786621,-0.19467025995254517,-0.2017461061477661,-0.2850040793418884,-0.11620587110519409,-0.2808076739311218,-0.1376832127571106,-0.391024112701416,-0.15502506494522095,-0.4025977849960327,-0.15759658813476562,-0.3548327684402466,-0.061379969120025635,-0.3010289669036865,-0.06301373243331909,-0.4410066306591034,-0.08397534489631653,-0.43836262822151184,-0.09407222270965576,-0.36978644132614136,-0.006623387336730957,-0.2945265769958496,0.003890097141265869,-0.41737207770347595,-0.022699475288391113,-0.4252626299858093,-0.038963377475738525,-0.361333966255188,0.05046212673187256,-0.2642063498497009,0.07208210229873657,-0.36393964290618896,0.05372929573059082,-0.3862243890762329,0.03380143642425537,-0.3439798951148987
0,0.0,0.0,-0.08673229813575745,-0.03936028480529785,-0.15391570329666138,-0.11858057975769043,-0.18953749537467957,-0.1939719319343567,-0.19984552264213562,-0.28455960750579834,-0.11704409122467041,-0.28269481658935547,-0.13798150420188904,-0.3896733522415161,-0.15377140045166016,-0.4043276011943817,-0.15618640184402466,-0.35854125022888184,-0.06106579303741455,-0.30262327194213867,-0.06197115778923035,-0.44086402654647827,-0.0807693600654602,-0.4407840967178345,-0.0915675163269043,-0.3739590048789978,-0.00592416524887085,-0.2956237196922302,0.004561722278594971,-0.4167533218860626,-0.020021677017211914,-0.42587777972221375,-0.03689688444137573,-0.36128634214401245,0.05106675624847412,-0.26419854164123535,0.07242292165756226,-0.361511766910553,0.056821584701538086,-0.38471585512161255,0.03782862424850464,-0.3440641164779663
0,0.0,0.0,-0.08616408705711365,-0.04039931297302246,-0.15344804525375366,-0.12079763412475586,-0.1900251805782318,-0.1974031925201416,-0.19938278198242188,-0.2892596125602722,-0.11553770303726196,-0.28330713510513306,-0.13838821649551392,-0.3874041438102722,-0.1549558937549591,-0.4066997766494751,-0.15693393349647522,-0.36503300070762634,-0.060700416564941406,-0.30456727743148804,-0.061974525451660156,-0.4408572316169739,-0.080780029296875,-0.44362547993659973,-0.0907326340675354,-0.3771480917930603,-0.005658388137817383,-0.2981806993484497,0.004132330417633057,-0.4186860918998718,-0.020777881145477295,-0.42920345067977905,-0.03694570064544678,-0.3637537956237793,0.051353275775909424,-0.26720893383026123,0.07306838035583496,-0.36613929271698,0.05567270517349243,-0.391022264957428,0.03545224666595459,-0.3484993577003479
0,0.0,0.0,-0.0836324691772461,-0.04185616970062256,-0.1492365300655365,-0.12161749601364136,-0.18494251370429993,-0.19652289152145386,-0.19305765628814697,-0.2883317470550537,-0.11194846034049988,-0.2853577136993408,-0.13419318199157715,-0.39049220085144043,-0.1498546600341797,-0.40609174966812134,-0.1521918773651123,-0.36049002408981323,-0.057645827531814575,-0.3044919967651367,-0.05739307403564453,-0.4415733218193054,-0.07591348886489868,-0.4437515139579773,-0.08751136064529419,-0.3783247768878937,-0.0029036402702331543,-0.29643160104751587,0.008413136005401611,-0.4175647497177124,-0.01633840799331665,-0.4261888563632965,-0.03452569246292114,-0.36153459548950195,0.054092347621917725,-0.2640491724014282,0.07642346620559692,-0.3642382323741913,0.05852460861206055,-0.3871834874153137,0.036030113697052,-0.3448706269264221
0,0.0,0.0,-0.08381712436676025,-0.04214906692504883,-0.14968052506446838,-0.12242394685745239,-0.18607866764068604,-0.1979997754096985,-0.19316881895065308,-0.28952687978744507,-0.11267480254173279,-0.2867503762245178,-0.1361599564552307,-0.3886781334877014,-0.1511164903640747,-0.4080004096031189,-0.1519262194633484,-0.3647608160972595,-0.05804982781410217,-0.30735182762145996,-0.0579240620136261,-0.44204196333885193,-0.07456931471824646,-0.4476444125175476,-0.08486801385879517,-0.38166937232017517,-0.0029010772705078125,-0.29978734254837036,0.008291661739349365,-0.41895774006843567,-0.01501321792602539,-0.4305066168308258,-0.033042073249816895,-0.3656620681285858,0.053772568702697754,-0.2675991654396057,0.07634806632995605,-0.36485475301742554,0.06071734428405762,-0.3912990987300873,0.03989207744598389,-0.35182803869247437
0,0.0,0.0,-0.08519560098648071,-0.04116380214691162,-0.15062013268470764,-0.12404531240463257,-0.18738141655921936,-0.20284444093704224,-0.19084769487380981,-0.29556435346603394,-0.1129092276096344,-0.28827154636383057,-0.138140469789505,-0.3882805109024048,-0.15229305624961853,-0.4120607376098633,-0.15184730291366577,-0.37170058488845825,-0.05823153257369995,-0.3097885847091675,-0.05764317512512207,-0.4437808096408844,-0.07299619913101196,-0.4522835910320282,-0.0824861228466034,-0.3854789137840271,-0.0030998587608337402,-0.3024786114692688,0.007554888725280762,-0.4206755757331848,-0.01440894603729248,-0.4327932596206665,-0.03163212537765503,-0.3662129342556,0.053210318088531494,-0.2712894082069397,0.07502949237823486,-0.3693141043186188,0.06112384796142578,-0.39454948902130127,0.0419883131980896,-0.3513902425765991
0,0.0,0.0,-0.08394041657447815,-0.04046708345413208,-0.14817747473716736,-0.12354785203933716,-0.18356090784072876,-0.2033231258392334,-0.18910443782806396,-0.2971944212913513,-0.11116835474967957,-0.288199245929718,-0.13708171248435974,-0.38663342595100403,-0.1510857343673706,-0.41323530673980713,-0.150645911693573,-0.3761535882949829,-0.05691024661064148,-0.31018269062042236,-0.05781969428062439,-0.4435867667198181,-0.07196414470672607,-0.4555920958518982,-0.0810912549495697,-0.391105055809021,-0.001736462116241455,-0.3026149868965149,0.008780360221862793,-0.42115792632102966,-0.011155545711517334,-0.43514132499694824,-0.028396248817443848,-0.36956503987312317,0.054409027099609375,-0.2712472081184387,0.07638949155807495,-0.37016913294792175,0.06374257802963257,-0.39606791734695435,0.04463779926300049,-0.3528470993041992
0,0.0,0.0,-0.08474314212799072,-0.04203009605407715,-0.1500871181488037,-0.12487024068832397,-0.18604862689971924,-0.20667380094528198,-0.18887028098106384,-0.30093979835510254,-0.11138641834259033,-0.289658784866333,-0.13735494017601013,-0.387104332447052,-0.15245860815048218,-0.4157050848007202,-0.15440359711647034,-0.38203853368759155,-0.057300448417663574,-0.3119357228279114,-0.058038532733917236,-0.44336938858032227,-0.07035008072853088,-0.45938313007354736,-0.07899755239486694,-0.3968318998813629,-0.002549588680267334,-0.3050282597541809,0.008677423000335693,-0.4232097268104553,-0.009011149406433105,-0.44229835271835327,-0.02598118782043457,-0.3777866065502167,0.05340331792831421,-0.274644672870636,0.07597482204437256,-0.37074530124664307,0.06415736675262451,-0.4006882309913635,0.044426560401916504,-0.36076992750167847
